NAVI,14.63,NAVI180119C00010000,call,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,10.0,0,221,0.4677,0.8871,3.5123,-0.2307,2.2347,5.0,5.3,0.3
NAVI,14.63,NAVI180119P00010000,put,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,10.0,20,11884,0.5292,-0.1321,3.4653,-0.2829,2.4947,0.43,0.35,-0.08
NAVI,14.63,NAVI180119C00012500,call,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,12.5,0,1478,0.4003,0.7446,6.8831,-0.3288,3.7484,2.76,2.92,0.16
NAVI,14.63,NAVI180119P00012500,put,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,12.5,33,5513,0.4268,-0.262,6.5418,-0.3461,3.7981,0.9,0.7,-0.2
NAVI,14.63,NAVI171020P00022500,put,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,22.5,0,0,0.5718,-0.8487,4.5108,-0.4183,2.1326,8.2,7.7,-0.45
NAVI,14.63,NAVI170721C00002500,call,2017-07-21 00:00:00,2017-06-01 00:00:00,-50,2.5,0,0,3.1204,0.9825,0.2562,-0.7328,0.2344,12.3,12.2,0.15
NAVI,14.63,NAVI171020C00002500,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,2.5,0,0,1.8547,0.9826,0.2554,-0.259,0.3917,12.3,12.1,-0.05
NAVI,14.63,NAVI170616P00002500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,2.5,0,0,4.4861,-0.0082,0.1692,-0.9984,0.0667,0.05,0.0,-0.05
NAVI,14.63,NAVI170616C00005000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,5.0,0,0,3.9482,0.9592,0.7474,-3.419,0.2595,9.9,10.3,0.63
NAVI,14.63,NAVI170616C00030000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,30.0,0,0,1.709,0.0287,1.2954,-1.1096,0.1947,0.05,0.0,-0.05
NAVI,14.63,NAVI170616P00025000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,25.0,0,0,2.0004,-0.8683,3.598,-4.2055,0.6328,10.7,9.2,-1.22
NAVI,14.63,NAVI170616C00025000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,25.0,0,0,1.3535,0.0347,1.9123,-1.0274,0.2276,0.05,0.0,-0.05
NAVI,14.63,NAVI170616C00022500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,22.5,0,0,1.1368,0.0398,2.5481,-0.9658,0.2547,0.05,0.0,-0.05
NAVI,14.63,NAVI170616P00020000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,20.0,0,0,1.0872,-0.9046,5.2589,-1.8097,0.5027,5.5,4.4,-1.03
NAVI,14.63,NAVI170616C00020000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,20.0,0,0,0.8839,0.0489,3.8688,-0.8866,0.3007,0.05,0.0,-0.05
NAVI,14.63,NAVI170616P00017500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,17.5,0,0,0.7331,-0.8709,9.6858,-1.5154,0.6243,3.0,1.9,-1.03
NAVI,14.63,NAVI170616C00017500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,17.5,0,43,0.5745,0.0695,7.8414,-0.7595,0.3961,0.01,0.01,0.0
NAVI,14.63,NAVI170616P00022500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,22.5,0,0,1.7277,-0.854,4.4691,-3.897,0.6789,8.2,6.8,-1.22
NAVI,14.63,NAVI170616C00015000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,15.0,0,159,0.3407,0.3723,37.4543,-1.2779,1.1218,0.22,0.5,0.3
NAVI,14.63,NAVI170616P00005000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,5.0,0,0,2.7725,-0.0142,0.4394,-0.9901,0.1071,0.05,0.0,-0.05
NAVI,14.63,NAVI170616P00015000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,15.0,0,63,0.3687,-0.6162,34.9326,-1.3856,1.1324,0.65,0.05,-0.6
NAVI,14.63,NAVI170616C00007500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,7.5,0,0,2.6184,0.9363,1.6073,-3.2353,0.37,7.4,7.8,0.63
NAVI,14.63,NAVI170616P00007500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,7.5,0,0,1.8021,-0.0221,0.9858,-0.9384,0.1562,0.05,0.0,-0.05
NAVI,14.63,NAVI170616P00030000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,30.0,0,0,2.4433,-0.8854,2.6728,-4.6588,0.5742,15.7,14.2,-1.22
NAVI,14.63,NAVI170616P00010000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,10.0,0,0,1.1078,-0.0354,2.3718,-0.853,0.231,0.05,0.0,-0.05
NAVI,14.63,NAVI170616C00012500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,12.5,0,12,0.6825,0.8864,9.5103,-1.306,0.5707,1.85,2.85,1.18
NAVI,14.63,NAVI170616P00012500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,12.5,0,471,0.6485,-0.1032,9.3374,-1.1503,0.5324,0.1,0.1,0.0
NAVI,14.63,NAVI170616C00010000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,-15,10.0,0,0,1.1826,0.9562,2.6469,-1.0917,0.2752,4.7,5.4,0.83
NAVI,14.22,NAVI170616C00002500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,2.5,0,0,6.6284,0.9766,0.2994,-3.6449,0.1539,12.0,12.8,1.03
NAVI,14.22,NAVI170616C00015000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,15.0,0,159,0.3788,0.2478,29.9844,-1.1941,0.8806,0.15,0.5,0.38
NAVI,14.22,NAVI170616P00012500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,12.5,0,471,0.5863,-0.1188,12.1642,-1.1571,0.5529,0.1,0.1,0.0
NAVI,14.22,NAVI170616P00010000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,10.0,0,0,1.0803,-0.0383,2.7663,-0.8939,0.2317,0.05,0.0,-0.05
NAVI,14.22,NAVI170616C00010000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,10.0,0,0,1.4629,0.9151,3.818,-2.2693,0.433,4.4,5.4,1.13
