Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
DATA,62.43,DATA170616P00040000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,40.0,0,17,1.001,-0.0108,0.2256,-1.2064,0.3616,0.03,0.03,0.0
DATA,62.43,DATA170616C00045000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,45.0,0,0,1.3746,0.9057,0.9664,-9.7763,2.127,18.3,16.0,-1.33
DATA,62.43,DATA170616P00045000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,45.0,0,27,1.009,-0.0442,0.7321,-3.9773,1.1827,0.01,0.01,0.0
DATA,62.43,DATA170616C00045500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,45.5,0,0,1.292,0.9098,0.9952,-8.8971,2.0588,17.7,15.5,-1.23
DATA,62.43,DATA170616P00045500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,45.5,0,0,0.9369,-0.0391,0.7134,-3.3415,1.0701,0.2,0.0,-0.2
DATA,62.43,DATA170616C00046000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,46.0,0,0,1.3045,0.9011,1.0549,-9.6114,2.2033,17.3,15.6,-1.33
DATA,62.43,DATA170616P00046000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,46.0,0,0,0.8003,-0.0247,0.572,-1.955,0.733,0.1,0.0,-0.1
DATA,62.43,DATA170616P00057000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,57.0,0,2,0.4128,-0.1291,4.0307,-3.6622,2.6643,0.25,0.25,0.0
DATA,62.43,DATA170616C00046500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,46.5,0,0,1.1248,0.9202,1.0422,-7.0675,1.8768,16.5,13.8,-1.03
DATA,62.43,DATA170616P00030000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,30.0,0,0,1.9344,-0.0194,0.1931,-3.8568,0.598,0.2,0.0,-0.2
DATA,62.43,DATA170616P00046500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,46.5,0,0,0.7759,-0.0254,0.604,-1.9402,0.7503,0.1,0.0,-0.1
DATA,62.43,DATA170616P00050000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,50.0,0,232,0.6107,-0.0317,0.9216,-1.8339,0.9012,0.1,2.43,2.33
DATA,62.43,DATA170616C00050000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,50.0,0,2,1.1087,0.8645,1.5514,-10.2104,2.7541,9.5,11.5,2.47
DATA,62.43,DATA170616P00049500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,49.5,0,0,0.7261,-0.0494,1.1109,-3.125,1.2915,0.2,0.0,-0.2
DATA,62.43,DATA170616C00047000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,47.0,0,0,1.2784,0.8898,1.1637,-10.181,2.3819,16.4,14.4,-1.43
DATA,62.43,DATA170616P00047000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,47.0,0,0,0.7519,-0.0262,0.6389,-1.9272,0.7691,0.1,0.0,-0.1
DATA,62.43,DATA170616C00047500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,47.5,0,0,1.1573,0.9002,1.1963,-8.5822,2.2167,15.7,13.9,-1.23
DATA,62.43,DATA170616P00047500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,47.5,0,0,1.6964,-0.1667,1.1643,-17.8808,3.1623,2.25,0.0,-2.25
DATA,62.43,DATA170616C00048000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,48.0,0,0,1.1242,0.8976,1.2553,-8.4983,2.2595,15.2,13.5,-1.23
DATA,62.43,DATA170616P00048000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,48.0,0,0,0.843,-0.0522,0.9998,-3.7916,1.3496,0.25,0.0,-0.25
DATA,62.43,DATA170616C00048500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,48.5,0,0,1.5553,0.8312,1.2801,-16.5557,3.1875,16.0,12.8,-2.53
DATA,62.43,DATA170616C00049500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,49.5,0,0,1.5044,0.8196,1.3803,-16.7039,3.3247,15.1,11.9,-2.63
DATA,62.43,DATA170616P00049000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,49.0,0,0,1.1726,-0.1275,1.4064,-10.3192,2.6405,1.05,0.0,-1.05
DATA,62.43,DATA170616C00050500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,50.5,0,0,1.1093,0.8545,1.6272,-10.7188,2.8901,13.1,11.0,-1.63
DATA,62.43,DATA170616C00049000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,49.0,0,0,1.452,0.8341,1.3558,-15.2864,3.1518,15.3,11.8,-2.33
DATA,62.43,DATA170616P00048500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,48.5,0,0,0.816,-0.0537,1.0572,-3.7557,1.3812,0.25,0.0,-0.25
DATA,62.43,DATA170616P00051000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,51.0,0,0,0.565,-0.0341,1.0571,-1.7998,0.9562,0.1,0.0,-0.1
DATA,62.43,DATA170616C00057000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,57.0,0,0,0.5469,0.8098,3.9235,-6.2966,3.4357,6.2,4.6,-1.23
DATA,62.43,DATA170616P00056500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,56.5,0,0,0.4204,-0.1121,3.5843,-3.3768,2.4124,0.3,0.05,-0.25
DATA,62.43,DATA170616C00056500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,56.5,0,0,0.6921,0.783,3.3545,-8.607,3.717,7.1,5.0,-1.63
DATA,62.43,DATA170616P00056000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,56.0,0,25,0.4471,-0.1064,3.245,-3.4583,2.3228,0.3,0.15,-0.15
DATA,62.43,DATA170616C00056000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,56.0,0,0,0.6992,0.7991,3.1724,-8.3104,3.5516,7.5,5.7,-1.53
DATA,62.43,DATA170616P00055500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,55.5,0,0,0.4505,-0.0909,2.8693,-3.1052,2.0696,0.25,0.0,-0.25
DATA,62.43,DATA170616C00055500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,55.5,0,0,0.643,0.8337,3.0668,-6.7995,3.1571,7.7,6.3,-1.23
DATA,62.43,DATA170616P00055000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,55.0,0,148,0.4763,-0.0866,2.6184,-3.1671,1.9966,0.1,0.05,-0.05
DATA,62.43,DATA170616C00055000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,55.0,1,155,0.7067,0.8307,2.8223,-7.5557,3.1934,7.52,7.52,0.0
DATA,62.43,DATA170616P00054500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,54.5,0,0,0.502,-0.0827,2.4002,-3.2259,1.9292,0.25,0.0,-0.25
DATA,62.43,DATA170616C00054500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,54.5,0,0,0.7392,0.837,2.6327,-7.7112,3.116,8.8,6.9,-1.33
DATA,62.43,DATA170616C00051000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,51.0,0,0,0.9292,0.8787,1.7144,-7.9319,2.5505,12.2,10.6,-1.23
DATA,62.43,DATA170616P00054000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,54.0,0,6,0.4997,-0.0689,2.0982,-2.7944,1.6787,0.2,0.29,0.09
DATA,62.43,DATA170616C00052000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,52.0,0,0,0.9714,0.8479,1.9146,-9.6744,2.9778,11.5,9.5,-1.53
DATA,62.43,DATA170616P00053500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,53.5,0,0,0.5245,-0.066,1.9335,-2.8372,1.6238,0.2,0.0,-0.2
DATA,62.43,DATA170616C00053500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,53.5,0,0,0.7699,0.8572,2.3154,-7.3576,2.8541,9.7,7.7,-1.23
DATA,62.43,DATA170616P00053000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,53.0,0,0,0.5152,-0.0525,1.6437,-2.3268,1.3558,0.15,0.0,-0.15
DATA,62.43,DATA170616C00053000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,53.0,0,0,0.8017,0.8621,2.172,-7.4824,2.7878,10.2,8.8,-1.23
DATA,62.43,DATA170616P00052500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,52.5,0,70,0.4969,-0.0382,1.3212,-1.7397,1.051,0.05,0.05,0.0
DATA,62.43,DATA170616C00052500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,52.5,0,0,0.9373,0.8431,2.0251,-9.5268,3.039,11.0,8.7,-1.53
DATA,62.43,DATA170616P00052000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,52.0,0,0,0.5631,-0.0485,1.4123,-2.3883,1.2732,0.15,0.0,-0.15
DATA,62.43,DATA170616C00054000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,54.0,0,0,0.8353,0.8269,2.4218,-9.0509,3.2389,9.5,7.6,-1.53
DATA,62.43,DATA170616P00051500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,51.5,0,0,0.5421,-0.0353,1.1352,-1.7794,0.9853,0.1,0.0,-0.1
DATA,62.43,DATA170616C00051500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,51.5,0,0,0.8971,0.8749,1.8142,-7.8252,2.6059,11.7,9.9,-1.23
DATA,62.68,DATA170623C00052500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,52.5,0,0,1.0671,0.7942,1.7754,-10.9062,4.2812,12.3,8.3,-2.83
DATA,62.68,DATA170623P00052500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,52.5,0,27,0.4939,-0.0598,1.5998,-2.0977,1.7856,0.1,0.1,0.0
DATA,62.68,DATA170623P00053000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,53.0,0,9,0.4986,-0.0716,1.8231,-2.4358,2.054,0.1,0.1,0.0
DATA,62.68,DATA170623C00053500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,53.5,0,0,1.0893,0.7695,1.8564,-11.8806,4.5697,11.7,7.9,-3.23
DATA,62.68,DATA170623P00053500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,53.5,9,14,0.4768,-0.0745,1.9644,-2.4005,2.1167,0.1,0.1,0.0
DATA,62.68,DATA170623C00053000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,53.0,0,0,1.0566,0.785,1.8395,-11.0776,4.3921,11.9,7.6,-2.93
DATA,62.68,DATA170623C00060500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,60.5,0,0,0.4163,0.6576,5.8704,-5.5018,5.5229,3.7,2.3,-1.4
DATA,62.68,DATA170623P00056000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,56.0,0,10,0.4223,-0.1221,3.1892,-3.0552,3.0433,0.4,0.71,0.31
DATA,62.68,DATA170623P00054000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,54.0,0,11,0.4551,-0.0776,2.123,-2.3629,2.1833,0.25,0.25,0.0
DATA,62.68,DATA170623P00060000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,60.0,6,17,0.3534,-0.2879,6.4212,-4.3026,5.1277,0.92,0.92,0.0
DATA,62.68,DATA170623C00060000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,60.0,0,9,0.394,0.6954,5.9105,-4.9655,5.2625,2.35,2.6,0.25
DATA,62.68,DATA170623P00059500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,59.5,0,10,0.3637,-0.2604,5.9374,-4.2147,4.8796,0.9,1.8,0.9
DATA,62.68,DATA170623P00052000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,52.0,0,0,0.515,-0.0576,1.49,-2.1241,1.734,0.2,0.05,-0.15
DATA,62.68,DATA170623C00059500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,59.5,0,9,0.4836,0.6943,4.8234,-6.0966,5.2707,2.65,3.0,0.35
DATA,62.68,DATA170623P00059000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,59.0,0,0,0.3608,-0.2284,5.5767,-3.8962,4.5465,0.75,0.45,-0.3
DATA,62.68,DATA170623C00059000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,59.0,0,1,0.3955,0.7539,5.3003,-4.491,4.737,2.4,3.4,1.0
DATA,62.68,DATA170623P00058500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,58.5,0,20,0.3535,-0.1954,5.1948,-3.4854,4.1501,0.51,0.51,0.0
DATA,62.68,DATA170623C00058500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,58.5,0,0,0.4245,0.7674,4.7885,-4.674,4.5938,5.1,3.6,-1.5
DATA,62.68,DATA170623P00058000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,58.0,0,20,0.3672,-0.177,4.7037,-3.4056,3.9032,0.41,0.41,0.0
DATA,62.68,DATA170623C00058000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,58.0,0,0,0.4532,0.7792,4.3547,-4.8439,4.4601,5.6,4.0,-1.6
DATA,62.68,DATA170623C00054000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,54.0,0,0,0.9893,0.7726,2.0287,-10.7117,4.5354,10.9,7.1,-2.93
DATA,62.68,DATA170623P00057500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,57.5,0,1,0.4059,-0.1746,4.2182,-3.732,3.8689,0.6,1.05,0.45
DATA,62.68,DATA170623P00057000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,57.0,0,0,0.4043,-0.1516,3.8634,-3.3912,3.5294,0.5,0.2,-0.3
DATA,62.68,DATA170623C00057000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,57.0,0,1,0.4857,0.8092,3.7262,-4.7613,4.0899,3.2,5.0,1.8
DATA,62.68,DATA170623P00056500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,56.5,0,0,0.3986,-0.1282,3.4958,-2.984,3.1491,0.4,0.2,-0.2
DATA,62.68,DATA170623C00056500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,56.5,0,0,0.6307,0.7772,3.1456,-6.7618,4.483,7.5,5.2,-2.03
DATA,62.68,DATA170623C00056000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,56.0,0,0,0.6378,0.7922,2.9873,-6.568,4.3053,7.9,5.6,-1.93
DATA,62.68,DATA170623P00055500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,55.5,0,1,0.4284,-0.1081,2.8829,-2.8432,2.7912,0.35,0.55,0.2
DATA,62.68,DATA170623C00055500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,55.5,0,0,0.8673,0.7548,2.4124,-9.7925,4.7281,9.3,5.5,-2.83
DATA,62.68,DATA170623P00055000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,55.0,0,40,0.4323,-0.0944,2.5894,-2.6001,2.5296,0.3,0.35,0.05
DATA,62.68,DATA170623C00055000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,55.0,0,0,0.9433,0.7554,2.2151,-10.633,4.7217,10.0,6.5,-3.03
DATA,62.68,DATA170623P00054500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,54.5,0,20,0.4547,-0.0904,2.384,-2.6487,2.4496,0.15,0.15,0.0
DATA,62.68,DATA170623C00054500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,54.5,0,0,0.726,0.8135,2.4577,-7.0009,4.0323,9.4,5.6,-1.93
DATA,62.68,DATA170623C00057500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,57.5,0,0,0.4582,0.7999,4.0659,-4.6251,4.2103,6.0,4.4,-1.53
DATA,62.68,DATA170623C00052000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,52.0,0,0,1.1006,0.7996,1.6942,-11.0699,4.2135,12.8,8.8,-2.83
DATA,62.68,DATA170623P00044000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,44.0,0,0,0.869,-0.0357,0.6014,-2.4423,1.1809,0.2,0.0,-0.2
DATA,62.68,DATA170623C00051500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,51.5,0,0,1.1342,0.8048,1.6183,-11.2284,4.1475,13.3,9.9,-2.83
DATA,62.68,DATA170623P00045500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,45.5,0,0,0.7565,-0.0316,0.6254,-1.9244,1.069,0.15,0.0,-0.15
DATA,62.68,DATA170623C00045500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,45.5,0,0,1.5499,0.8527,0.9887,-12.8061,3.4629,19.3,14.9,-2.83
DATA,62.68,DATA170623P00045000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,45.0,0,0,0.7784,-0.0308,0.5942,-1.9363,1.0453,0.15,0.0,-0.15
DATA,62.68,DATA170623C00045000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,45.0,0,0,1.3007,0.8885,0.9709,-8.8656,2.8538,18.9,15.9,-1.93
DATA,62.68,DATA170623P00044500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,44.5,0,0,0.8457,-0.0366,0.6311,-2.4277,1.2061,0.2,0.0,-0.2
DATA,62.68,DATA170623C00044500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,44.5,0,0,1.6226,0.8589,0.9175,-13.024,3.3643,20.3,15.7,-2.83
DATA,62.68,DATA170623P00060500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,60.5,0,0,0.3315,-0.3132,7.1119,-4.1908,5.3268,1.05,0.85,-0.2
DATA,62.68,DATA170623C00044000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,44.0,0,0,1.3285,0.898,0.8914,-8.4918,2.6761,19.8,16.7,-1.83
DATA,62.68,DATA170623P00043500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,43.5,0,0,0.8457,-0.0285,0.5131,-1.9739,0.9806,0.15,0.0,-0.15
DATA,62.68,DATA170623C00043500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,43.5,0,0,1.434,0.8915,0.8638,-9.5842,2.7991,20.5,17.0,-2.03
DATA,62.68,DATA170623P00043000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,43.0,0,0,0.8686,-0.0278,0.4894,-1.9861,0.9607,0.15,0.0,-0.15
DATA,62.68,DATA170623C00043000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,43.0,0,0,1.7951,0.8623,0.8154,-14.1628,3.3076,22.0,17.7,-3.03
DATA,62.68,DATA170623P00042500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,42.5,0,0,0.9825,-0.0386,0.5666,-2.9416,1.2579,0.25,0.0,-0.25
DATA,62.68,DATA170623C00042500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,42.5,0,0,1.7717,0.8702,0.7936,-13.4286,3.1772,22.3,17.8,-2.83
DATA,62.68,DATA170623P00042000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,42.0,0,0,0.9148,-0.0265,0.4459,-2.007,0.9218,0.15,0.0,-0.15
DATA,62.68,DATA170623C00042000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,42.0,0,0,1.8099,0.8728,0.7659,-13.5235,3.1323,22.8,18.5,-2.83
DATA,62.68,DATA170623P00041500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,41.5,0,0,0.9382,-0.0258,0.4261,-2.0174,0.9034,0.15,0.0,-0.15
DATA,62.68,DATA170623C00046000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,46.0,0,0,1.5702,0.8438,1.0146,-13.4863,3.6001,19.0,14.6,-3.03
DATA,62.68,DATA170623P00051500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,51.5,0,0,0.5362,-0.0556,1.3911,-2.1497,1.6855,0.2,0.05,-0.15
DATA,62.68,DATA170623P00046000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,46.0,0,0,0.8461,-0.0519,0.835,-3.2148,1.5966,0.3,0.0,-0.3
DATA,62.68,DATA170623P00046500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,46.5,0,0,0.713,-0.0334,0.6943,-1.8979,1.1186,0.15,0.0,-0.15
DATA,62.68,DATA170623P00051000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,51.0,0,1,0.5245,-0.0443,1.186,-1.7541,1.4058,0.1,0.1,0.0
DATA,62.68,DATA170623C00051000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,51.0,0,1,0.8112,0.8766,1.6733,-5.955,3.0673,9.4,10.0,1.57
DATA,62.68,DATA170623P00050500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,50.5,0,0,0.5449,-0.0427,1.11,-1.772,1.3669,0.15,0.0,-0.15
DATA,62.68,DATA170623C00050500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,50.5,0,0,1.2751,0.8051,1.438,-12.607,4.1434,14.6,10.7,-3.13
DATA,62.68,DATA170623P00050000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,50.0,0,5,0.6002,-0.0502,1.1464,-2.2207,1.555,0.1,0.1,0.0
DATA,62.68,DATA170623C00050000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,50.0,0,0,1.2607,0.8157,1.4051,-12.0429,4.0028,14.9,10.7,-2.93
DATA,62.68,DATA170623P00049500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,49.5,0,0,0.5861,-0.04,0.9781,-1.8065,1.2954,0.15,0.0,-0.15
DATA,62.68,DATA170623C00049500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,49.5,0,0,1.3204,0.8171,1.3354,-12.5542,3.9845,15.5,11.0,-3.03
DATA,62.68,DATA170623P00049000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,49.0,0,27,0.6069,-0.0388,0.9205,-1.823,1.2624,0.05,0.05,0.0
DATA,62.68,DATA170623C00049000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,49.0,0,0,1.3554,0.8213,1.2819,-12.6978,3.9262,16.0,11.5,-3.03
DATA,62.68,DATA170623P00048500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,48.5,0,0,0.5825,-0.0283,0.7397,-1.3496,0.9737,0.1,0.0,-0.1
DATA,62.68,DATA170623C00048500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,48.5,0,0,1.3384,0.8315,1.2508,-12.0827,3.7829,16.3,11.7,-2.83
DATA,62.68,DATA170623P00048000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,48.0,0,9,0.6025,-0.0274,0.6975,-1.3616,0.9497,0.05,0.0,-0.05
DATA,62.68,DATA170623P00047500,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,47.5,0,0,0.6701,-0.0354,0.7741,-1.8688,1.1721,0.15,0.0,-0.15
DATA,62.68,DATA170623C00047500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,47.5,0,0,1.4079,0.839,1.1541,-12.3363,3.6718,17.3,12.9,-2.83
DATA,62.68,DATA170623P00047000,put,2017-06-23 00:00:00,2017-06-02 00:00:00,21,47.0,0,9,0.6428,-0.0259,0.6221,-1.3822,0.9037,0.05,0.05,0.0
DATA,62.68,DATA170623C00047000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,47.0,0,0,1.4977,0.8368,1.0946,-13.2374,3.7046,18.0,13.4,-3.03
DATA,62.68,DATA170623C00046500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,46.5,0,0,1.5063,0.8432,1.0605,-12.9737,3.6099,18.4,14.0,-2.93
DATA,62.68,DATA170623C00061000,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,61.0,0,0,0.3814,0.6347,6.557,-5.1597,5.652,3.2,1.95,-1.25
DATA,62.68,DATA170721C00045000,call,2017-07-21 00:00:00,2017-06-02 00:00:00,49,45.0,0,122,0.6274,0.9404,0.8226,-1.7709,2.722,15.64,16.7,1.33
DATA,62.68,DATA170623C00061500,call,2017-06-23 00:00:00,2017-06-02 00:00:00,21,61.5,0,0,0.3281,0.6113,7.7725,-4.5266,5.7622,2.6,1.7,-0.9
DATA,62.68,DATA170714P00061500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,61.5,0,0,0.3042,-0.4057,5.9954,-2.9671,8.2438,2.0,1.85,-0.15
DATA,62.68,DATA170714C00062000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,62.0,0,0,0.3247,0.5623,5.7092,-3.2606,8.3782,3.1,2.05,-1.05
DATA,62.68,DATA170714P00062000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,62.0,0,0,0.3065,-0.4366,6.0448,-3.0357,8.3743,2.25,2.1,-0.15
DATA,62.68,DATA170714C00062500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,62.5,0,0,0.3249,0.5334,5.7553,-3.2905,8.452,2.85,2.6,-0.25
DATA,62.68,DATA170714P00062500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,62.5,0,0,0.3069,-0.4671,6.0933,-3.0671,8.453,2.5,2.35,-0.15
DATA,62.68,DATA170714C00063000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,63.0,0,0,0.3175,0.5037,5.9097,-3.2261,8.4814,2.55,1.6,-0.95
DATA,62.68,DATA170714P00063000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,63.0,0,0,0.3055,-0.4978,6.1421,-3.0619,8.4817,2.75,2.6,-0.15
DATA,62.68,DATA170714C00063500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,63.5,0,0,0.3202,0.475,5.8479,-3.2465,8.4651,2.35,1.4,-0.95
DATA,62.68,DATA170714P00063500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,63.5,0,0,0.3023,-0.529,6.1907,-3.0201,8.4594,3.0,2.8,-0.2
DATA,62.68,DATA170714C00064000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,64.0,0,0,0.3154,0.4449,5.8933,-3.1719,8.4006,2.1,1.2,-0.9
DATA,62.68,DATA170714C00061500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,61.5,0,0,0.365,0.5862,5.0209,-3.6221,8.2831,3.7,2.35,-1.35
DATA,62.68,DATA170714P00064000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,64.0,0,0,0.2913,-0.563,6.3606,-2.8789,8.3758,3.2,3.2,0.0
DATA,62.68,DATA170714P00064500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,64.5,0,0,0.2903,-0.5943,6.2823,-2.8217,8.2439,3.5,3.5,0.0
DATA,62.68,DATA170714C00065000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,65.0,0,0,0.3,0.3808,5.9737,-2.9083,8.1,1.6,0.9,-0.7
DATA,62.68,DATA170714P00065000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,65.0,0,0,0.3244,-0.6075,5.5733,-3.1275,8.1722,4.1,3.9,-0.2
DATA,62.68,DATA170714C00065500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,65.5,0,0,0.3081,0.3572,5.6954,-2.9242,7.932,1.5,0.8,-0.7
