Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
BAC,22.63,BAC171117P00037000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,37.0,0,0,0.4074,-0.9485,1.6826,-0.1713,1.6254,13.75,12.9,-0.85
BAC,22.63,BAC171117C00037000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,37.0,0,610,0.2846,0.0074,0.4682,-0.0267,0.316,0.01,0.01,0.0
BAC,22.63,BAC171117P00036000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,36.0,0,0,0.3891,-0.947,1.8022,-0.1675,1.6627,13.45,11.9,-1.55
BAC,22.63,BAC171215P00017000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,17.0,0,397,0.3063,-0.0823,2.9827,-0.1949,2.5253,0.21,0.04,-0.17
BAC,22.63,BAC171215P00035000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,35.0,0,0,0.3462,-0.9432,1.9827,-0.1436,1.8972,12.45,11.11,-1.34
BAC,22.63,BAC171215C00025000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,25.0,194,25937,0.2339,0.3136,9.1161,-0.3544,5.8944,0.67,0.88,0.21
BAC,22.63,BAC171215C00026000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,26.0,44,30764,0.2301,0.2331,7.9972,-0.3003,5.0855,0.45,0.56,0.11
BAC,22.63,BAC170623C00026500,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,26.5,0,46,0.2983,0.0171,2.5597,-0.1601,0.2356,0.01,0.01,0.0
BAC,22.63,BAC170623P00026500,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,26.5,0,0,0.4391,-0.9206,6.0579,-0.8023,0.8208,3.95,3.65,-0.27
BAC,22.63,BAC170623C00027000,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,27.0,0,13,0.3281,0.0158,2.1688,-0.164,0.2196,0.01,0.01,0.0
BAC,22.63,BAC170623P00027000,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,27.0,0,0,0.478,-0.9257,5.2905,-0.8306,0.7804,4.45,4.15,-0.27
BAC,22.63,BAC170623C00027500,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,27.5,0,0,0.3571,0.0147,1.8758,-0.168,0.2067,0.01,0.0,-0.01
BAC,22.63,BAC170623P00027500,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,27.5,0,0,0.515,-0.9302,4.6821,-0.8533,0.7441,4.95,4.65,-0.27
BAC,22.63,BAC170623C00028000,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,28.0,0,3,0.3845,0.0137,1.6352,-0.1698,0.194,0.01,0.01,0.0
BAC,22.63,BAC170623P00028000,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,28.0,0,0,0.5512,-0.9338,4.199,-0.8769,0.7143,5.45,5.15,-0.27
BAC,22.63,BAC170623C00028500,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,28.5,0,0,0.412,0.0129,1.4556,-0.1735,0.1851,0.01,0.0,-0.01
BAC,22.63,BAC170623P00028500,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,28.5,0,0,0.5859,-0.9371,3.7995,-0.8965,0.687,5.95,5.65,-0.27
BAC,22.63,BAC170623C00029000,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,29.0,0,0,0.4379,0.0122,1.2988,-0.1749,0.1755,0.01,0.0,-0.01
BAC,22.63,BAC170623P00029000,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,29.0,0,0,0.6199,-0.9398,3.4697,-0.9163,0.6637,6.45,6.15,-0.27
BAC,22.63,BAC171215P00025000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,25.0,5,2773,0.2413,-0.6792,8.9223,-0.3519,5.9514,3.1,1.78,-1.32
BAC,22.63,BAC170623C00029500,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,29.5,0,0,0.4639,0.0116,1.1773,-0.1779,0.1685,0.01,0.0,-0.01
BAC,22.63,BAC170623C00030000,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,30.0,0,0,0.4898,0.0112,1.0815,-0.1822,0.1635,0.01,0.0,-0.01
BAC,22.63,BAC170623P00030000,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,30.0,0,1,0.6847,-0.9443,2.9521,-0.9513,0.6238,6.05,7.15,1.13
