Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataData,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
NAVI,12.31,NAVI180420P00005000,put,2018-04-20 00:00:00,2017-10-19 00:00:00,5.0,0,0,1.2302,-0.0706,1.2605,-0.3951,1.1781,0.5,0.0,-0.5
NAVI,12.31,NAVI180420C00007500,call,2018-04-20 00:00:00,2017-10-19 00:00:00,7.5,0,0,0.6294,0.9095,2.973,-0.2487,1.4217,5.1,5.9,0.8000000000000007
NAVI,12.31,NAVI180420P00007500,put,2018-04-20 00:00:00,2017-10-19 00:00:00,7.5,0,36,0.6073,-0.0853,2.9476,-0.2248,1.36,0.25,0.05,-0.2
NAVI,12.31,NAVI180420C00010000,call,2018-04-20 00:00:00,2017-10-19 00:00:00,10.0,0,33,0.4248,0.8011,7.5367,-0.2871,2.4321,2.3,3.15,0.9799999999999986
NAVI,12.31,NAVI180420P00010000,put,2018-04-20 00:00:00,2017-10-19 00:00:00,10.0,0,137,0.474,-0.2145,7.0636,-0.3272,2.5436,0.55,0.03,-0.52
NAVI,12.31,NAVI180420C00012500,call,2018-04-20 00:00:00,2017-10-19 00:00:00,12.5,30,173,0.3536,0.5275,12.9123,-0.3388,3.469,0.9,0.75,-0.120000000000001
NAVI,12.31,NAVI180420P00012500,put,2018-04-20 00:00:00,2017-10-19 00:00:00,12.5,0,85,0.4188,-0.4598,10.8745,-0.3909,3.4597,1.55,0.04,-1.51
NAVI,12.31,NAVI180420C00015000,call,2018-04-20 00:00:00,2017-10-19 00:00:00,15.0,10,453,0.3471,0.2495,10.4917,-0.2642,2.7666,0.35,0.03,-0.31999999999999995
NAVI,12.31,NAVI180420P00015000,put,2018-04-20 00:00:00,2017-10-19 00:00:00,15.0,0,4,0.4251,-0.6921,9.4918,-0.348,3.0658,3.3,1.85,-1.4499999999999997
NAVI,12.31,NAVI180420C00017500,call,2018-04-20 00:00:00,2017-10-19 00:00:00,17.5,0,61,0.5249,0.2244,6.5458,-0.3759,2.6104,0.2,0.04,-0.16
NAVI,12.31,NAVI180420P00017500,put,2018-04-20 00:00:00,2017-10-19 00:00:00,17.5,0,2,0.4981,-0.7932,6.5784,-0.3283,2.4894,5.6,4.54,-1.0599999999999996
NAVI,12.31,NAVI180420C00020000,call,2018-04-20 00:00:00,2017-10-19 00:00:00,20.0,0,0,0.6357,0.1976,5.0154,-0.4221,2.4223,0.5,0.0,-0.5
NAVI,12.31,NAVI180420P00020000,put,2018-04-20 00:00:00,2017-10-19 00:00:00,20.0,0,0,0.5625,-0.8453,4.8551,-0.3063,2.0747,8.0,6.54,-1.2799999999999994
NAVI,12.31,NAVI180420C00022500,call,2018-04-20 00:00:00,2017-10-19 00:00:00,22.5,0,0,0.7269,0.1809,4.1543,-0.4568,2.2942,0.5,0.15,-0.35
NAVI,12.31,NAVI180420P00022500,put,2018-04-20 00:00:00,2017-10-19 00:00:00,22.5,0,0,0.6508,-0.859,3.9434,-0.3323,1.9497,10.5,8.9,-1.2799999999999994
NAVI,12.31,NAVI180420C00025000,call,2018-04-20 00:00:00,2017-10-19 00:00:00,25.0,0,0,0.8043,0.1693,3.5997,-0.4845,2.1997,0.5,0.0,-0.5
NAVI,12.31,NAVI180420P00025000,put,2018-04-20 00:00:00,2017-10-19 00:00:00,25.0,0,0,0.7265,-0.8681,3.3738,-0.3534,1.8622,13.0,11.86,-1.1400000000000006
NAVI,12.36,NAVI180420C00002500,call,2018-04-20 00:00:00,2017-10-20 00:00:00,2.5,0,0,1.4633,0.9805,0.3708,-0.1676,0.4133,10.0,10.6,0.7799999999999994
NAVI,12.36,NAVI180420P00002500,put,2018-04-20 00:00:00,2017-10-20 00:00:00,2.5,0,0,1.368,-0.0162,0.3393,-0.1327,0.3536,0.1,0.0,-0.1
NAVI,12.36,NAVI180420C00005000,call,2018-04-20 00:00:00,2017-10-20 00:00:00,5.0,0,0,0.8545,0.9644,1.0516,-0.1637,0.6845,7.5,8.1,0.7799999999999994
NAVI,12.36,NAVI180420P00005000,put,2018-04-20 00:00:00,2017-10-20 00:00:00,5.0,0,0,1.0521,-0.0558,1.2248,-0.283,0.9815,0.3,0.0,-0.3
NAVI,12.36,NAVI180420C00007500,call,2018-04-20 00:00:00,2017-10-20 00:00:00,7.5,0,0,0.5123,0.9412,2.621,-0.1485,1.0228,5.0,5.9,0.9000000000000004
NAVI,12.36,NAVI180420P00007500,put,2018-04-20 00:00:00,2017-10-20 00:00:00,7.5,0,36,0.6123,-0.0846,2.9027,-0.2268,1.3537,0.25,0.05,-0.2
NAVI,12.36,NAVI180420C00010000,call,2018-04-20 00:00:00,2017-10-20 00:00:00,10.0,0,33,0.3877,0.82,7.7548,-0.249,2.29,2.3,3.15,0.9799999999999986
NAVI,12.36,NAVI180420P00010000,put,2018-04-20 00:00:00,2017-10-20 00:00:00,10.0,0,137,0.4795,-0.2122,6.9291,-0.3312,2.5309,0.55,0.03,-0.52
NAVI,12.36,NAVI180420C00012500,call,2018-04-20 00:00:00,2017-10-20 00:00:00,12.5,20,203,0.3614,0.5352,12.5989,-0.3481,3.4683,1.1,0.75,-0.3200000000000003
NAVI,12.36,NAVI180420P00012500,put,2018-04-20 00:00:00,2017-10-20 00:00:00,12.5,3,85,0.4265,-0.4533,10.6431,-0.4003,3.458,1.4,0.04,-1.3599999999999999
NAVI,12.36,NAVI180420C00015000,call,2018-04-20 00:00:00,2017-10-20 00:00:00,15.0,0,463,0.3435,0.2509,10.6195,-0.2641,2.7788,0.35,0.03,-0.31999999999999995
NAVI,12.36,NAVI180420P00015000,put,2018-04-20 00:00:00,2017-10-20 00:00:00,15.0,0,4,0.4374,-0.6802,9.3649,-0.3669,3.1202,3.3,1.85,-1.4499999999999997
NAVI,12.36,NAVI180420C00017500,call,2018-04-20 00:00:00,2017-10-20 00:00:00,17.5,0,61,0.4614,0.1839,6.6041,-0.2955,2.321,0.2,0.04,-0.16
NAVI,12.36,NAVI180420P00017500,put,2018-04-20 00:00:00,2017-10-20 00:00:00,17.5,0,2,0.515,-0.7796,6.5938,-0.3555,2.5866,5.6,4.54,-1.0599999999999996
NAVI,12.36,NAVI180420C00020000,call,2018-04-20 00:00:00,2017-10-20 00:00:00,20.0,0,0,0.5431,0.1446,4.7993,-0.2973,1.9855,0.3,0.0,-0.3
NAVI,12.36,NAVI180420P00020000,put,2018-04-20 00:00:00,2017-10-20 00:00:00,20.0,0,0,0.5836,-0.8311,4.9464,-0.3401,2.1991,8.0,6.54,-1.2799999999999994
NAVI,12.36,NAVI180420C00022500,call,2018-04-20 00:00:00,2017-10-20 00:00:00,22.5,0,0,0.6289,0.1305,3.8638,-0.3207,1.8508,0.3,0.15,-0.15
NAVI,12.36,NAVI180420P00022500,put,2018-04-20 00:00:00,2017-10-20 00:00:00,22.5,0,0,0.6737,-0.8459,4.0379,-0.3692,2.0721,10.5,8.9,-1.2799999999999994
NAVI,12.36,NAVI180420C00025000,call,2018-04-20 00:00:00,2017-10-20 00:00:00,25.0,0,0,0.6723,0.1068,3.1371,-0.2975,1.6066,0.25,0.0,-0.25
NAVI,12.36,NAVI180420P00025000,put,2018-04-20 00:00:00,2017-10-20 00:00:00,25.0,0,0,0.6969,-0.8815,3.2587,-0.315,1.73,12.9,11.86,-1.040000000000001
NAVI,12.18,NAVI180420C00002500,call,2018-04-20 00:00:00,2017-10-23 00:00:00,2.5,0,0,1.4168,0.9818,0.3691,-0.152,0.3804,9.8,10.6,0.9799999999999986
NAVI,12.18,NAVI180420P00002500,put,2018-04-20 00:00:00,2017-10-23 00:00:00,2.5,0,0,1.3706,-0.0165,0.3524,-0.1343,0.3514,0.1,0.0,-0.1
NAVI,12.18,NAVI180420C00005000,call,2018-04-20 00:00:00,2017-10-23 00:00:00,5.0,0,0,0.8217,0.9669,1.0528,-0.1475,0.6294,7.3,8.1,0.9799999999999986
NAVI,12.18,NAVI180420P00005000,put,2018-04-20 00:00:00,2017-10-23 00:00:00,5.0,0,0,1.236,-0.0718,1.298,-0.402,1.1672,0.5,0.0,-0.5
NAVI,12.18,NAVI180420C00007500,call,2018-04-20 00:00:00,2017-10-23 00:00:00,7.5,0,0,0.5759,0.9203,3.0183,-0.2078,1.2646,4.9,5.9,1.0
NAVI,12.18,NAVI180420P00007500,put,2018-04-20 00:00:00,2017-10-23 00:00:00,7.5,2,36,0.6058,-0.0872,3.0705,-0.2281,1.3532,0.2,0.05,-0.15000000000000002
NAVI,12.18,NAVI180420C00010000,call,2018-04-20 00:00:00,2017-10-23 00:00:00,10.0,0,33,0.4105,0.7979,8.0473,-0.2804,2.4031,2.3,3.15,0.9799999999999986
NAVI,12.18,NAVI180420P00010000,put,2018-04-20 00:00:00,2017-10-23 00:00:00,10.0,0,137,0.4681,-0.2209,7.4332,-0.3287,2.5312,0.55,0.03,-0.52
NAVI,12.18,NAVI180420C00012500,call,2018-04-20 00:00:00,2017-10-23 00:00:00,12.5,218,213,0.3628,0.5119,12.8871,-0.3482,3.4012,1.0,0.75,-0.22000000000000064
NAVI,12.18,NAVI180420P00012500,put,2018-04-20 00:00:00,2017-10-23 00:00:00,12.5,0,85,0.435,-0.4716,10.7258,-0.4073,3.3941,1.4,0.04,-1.3599999999999999
NAVI,12.18,NAVI180420C00015000,call,2018-04-20 00:00:00,2017-10-23 00:00:00,15.0,49,463,0.3629,0.2458,10.1754,-0.2741,2.6863,0.25,0.03,-0.22
NAVI,12.18,NAVI180420P00015000,put,2018-04-20 00:00:00,2017-10-23 00:00:00,15.0,0,4,0.4662,-0.6811,8.9794,-0.3886,3.0457,3.5,1.85,-1.65
NAVI,12.18,NAVI180420C00017500,call,2018-04-20 00:00:00,2017-10-23 00:00:00,17.5,0,61,0.4569,0.1663,6.4024,-0.2728,2.1282,0.2,0.04,-0.16
NAVI,12.18,NAVI180420P00017500,put,2018-04-20 00:00:00,2017-10-23 00:00:00,17.5,0,2,0.502,-0.8028,6.4832,-0.3214,2.3678,5.7,4.54,-1.1600000000000001
NAVI,12.18,NAVI180420C00020000,call,2018-04-20 00:00:00,2017-10-23 00:00:00,20.0,0,0,0.5341,0.128,4.5949,-0.2672,1.7853,0.25,0.0,-0.25
NAVI,12.18,NAVI180420P00020000,put,2018-04-20 00:00:00,2017-10-23 00:00:00,20.0,0,0,0.6116,-0.8266,4.9121,-0.3609,2.1856,8.2,6.54,-1.4799999999999986
NAVI,12.18,NAVI180420C00022500,call,2018-04-20 00:00:00,2017-10-23 00:00:00,22.5,0,0,0.6182,0.1154,3.6898,-0.2873,1.6594,0.25,0.15,-0.1
NAVI,12.18,NAVI180420P00022500,put,2018-04-20 00:00:00,2017-10-23 00:00:00,22.5,0,0,0.6512,-0.8676,3.857,-0.3179,1.8272,10.6,8.9,-1.379999999999999
NAVI,12.18,NAVI180420C00025000,call,2018-04-20 00:00:00,2017-10-23 00:00:00,25.0,0,0,0.6565,0.0915,2.9359,-0.2578,1.4022,0.2,0.0,-0.2
NAVI,12.18,NAVI180420P00025000,put,2018-04-20 00:00:00,2017-10-23 00:00:00,25.0,0,0,0.7267,-0.8762,3.2989,-0.3378,1.7441,13.1,11.86,-1.2400000000000002
NAVI,12.1,NAVI180420C00002500,call,2018-04-20 00:00:00,2017-10-24 00:00:00,2.5,0,0,1.3618,0.9836,0.355,-0.1335,0.3451,9.7,10.6,1.08
NAVI,12.1,NAVI180420P00002500,put,2018-04-20 00:00:00,2017-10-24 00:00:00,2.5,0,0,1.371,-0.0167,0.3586,-0.135,0.351,0.1,0.0,-0.1
NAVI,12.1,NAVI180420C00005000,call,2018-04-20 00:00:00,2017-10-24 00:00:00,5.0,0,0,0.7866,0.9703,1.0141,-0.129,0.5695,7.2,8.1,1.08
NAVI,12.1,NAVI180420P00005000,put,2018-04-20 00:00:00,2017-10-24 00:00:00,5.0,0,0,1.0487,-0.0577,1.3032,-0.2867,0.9757,0.3,0.0,-0.3
NAVI,12.1,NAVI180420C00007500,call,2018-04-20 00:00:00,2017-10-24 00:00:00,7.5,0,0,0.6317,0.9045,3.1789,-0.2586,1.4337,4.9,5.9,1.0
NAVI,12.1,NAVI180420P00007500,put,2018-04-20 00:00:00,2017-10-24 00:00:00,7.5,0,34,0.6023,-0.0885,3.1498,-0.2283,1.3545,0.2,0.05,-0.15000000000000002
NAVI,12.1,NAVI180420C00010000,call,2018-04-20 00:00:00,2017-10-24 00:00:00,10.0,0,33,0.3965,0.7971,8.4291,-0.2706,2.386,2.3,3.15,0.9799999999999986
NAVI,12.1,NAVI180420P00010000,put,2018-04-20 00:00:00,2017-10-24 00:00:00,10.0,0,137,0.4623,-0.2249,7.676,-0.3268,2.5337,0.55,0.03,-0.52
NAVI,12.1,NAVI180420C00012500,call,2018-04-20 00:00:00,2017-10-24 00:00:00,12.5,18,429,0.3462,0.4966,13.6383,-0.3312,3.3707,0.94,0.75,-0.16000000000000014
NAVI,12.1,NAVI180420P00012500,put,2018-04-20 00:00:00,2017-10-24 00:00:00,12.5,10,85,0.4249,-0.4829,11.1029,-0.3968,3.3677,1.48,0.04,-1.44
NAVI,12.1,NAVI180420C00015000,call,2018-04-20 00:00:00,2017-10-24 00:00:00,15.0,2,495,0.352,0.2278,10.1538,-0.254,2.5517,0.2,0.03,-0.17
NAVI,12.1,NAVI180420P00015000,put,2018-04-20 00:00:00,2017-10-24 00:00:00,15.0,0,4,0.449,-0.7,9.1635,-0.3624,2.9376,3.5,1.85,-1.65
NAVI,12.1,NAVI180420C00017500,call,2018-04-20 00:00:00,2017-10-24 00:00:00,17.5,0,61,0.4644,0.1656,6.3396,-0.2754,2.1021,0.2,0.04,-0.16
NAVI,12.1,NAVI180420P00017500,put,2018-04-20 00:00:00,2017-10-24 00:00:00,17.5,0,2,0.5185,-0.7981,6.4273,-0.336,2.3793,5.8,4.54,-1.2599999999999998
NAVI,12.1,NAVI180420C00020000,call,2018-04-20 00:00:00,2017-10-24 00:00:00,20.0,0,0,0.5414,0.1278,4.5694,-0.2695,1.7662,0.25,0.0,-0.25
NAVI,12.1,NAVI180420P00020000,put,2018-04-20 00:00:00,2017-10-24 00:00:00,20.0,0,0,0.5811,-0.8491,4.7678,-0.3102,1.9779,8.2,6.54,-1.4799999999999986
NAVI,12.1,NAVI180420C00022500,call,2018-04-20 00:00:00,2017-10-24 00:00:00,22.5,0,0,0.6256,0.1153,3.6793,-0.2896,1.6433,0.25,0.15,-0.1
NAVI,12.1,NAVI180420P00022500,put,2018-04-20 00:00:00,2017-10-24 00:00:00,22.5,0,0,0.6697,-0.8622,3.8922,-0.3356,1.8608,10.7,8.9,-1.4799999999999986
NAVI,12.1,NAVI180420C00025000,call,2018-04-20 00:00:00,2017-10-24 00:00:00,25.0,0,0,0.6975,0.1068,3.1231,-0.3055,1.5552,0.25,0.0,-0.25
NAVI,12.1,NAVI180420P00025000,put,2018-04-20 00:00:00,2017-10-24 00:00:00,25.0,0,0,0.7458,-0.8709,3.3408,-0.3564,1.7787,13.2,11.86,-1.3399999999999999
NAVI,11.79,NAVI180420C00002500,call,2018-04-20 00:00:00,2017-10-25 00:00:00,2.5,0,0,1.3786,0.982,0.3912,-0.1431,0.3635,9.4,10.6,1.379999999999999
NAVI,11.79,NAVI180420P00002500,put,2018-04-20 00:00:00,2017-10-25 00:00:00,2.5,0,0,1.3596,-0.0173,0.3835,-0.1348,0.3514,0.1,0.0,-0.1
NAVI,11.79,NAVI180420C00005000,call,2018-04-20 00:00:00,2017-10-25 00:00:00,5.0,0,0,0.7893,0.967,1.1374,-0.138,0.6051,6.9,8.1,1.379999999999999
NAVI,11.79,NAVI180420P00005000,put,2018-04-20 00:00:00,2017-10-25 00:00:00,5.0,0,0,0.8583,-0.0413,1.2544,-0.1755,0.7257,0.15,0.0,-0.15
NAVI,11.79,NAVI180420C00007500,call,2018-04-20 00:00:00,2017-10-25 00:00:00,7.5,0,0,0.5459,0.9167,3.4196,-0.1984,1.2582,4.5,5.9,1.4000000000000004
NAVI,11.79,NAVI180420P00007500,put,2018-04-20 00:00:00,2017-10-25 00:00:00,7.5,0,34,0.6186,-0.1023,3.5144,-0.255,1.4652,0.2,0.05,-0.15000000000000002
NAVI,11.79,NAVI180420C00010000,call,2018-04-20 00:00:00,2017-10-25 00:00:00,10.0,1,33,0.4148,0.7639,9.0491,-0.301,2.5297,2.1,3.15,1.1799999999999997
NAVI,11.79,NAVI180420P00010000,put,2018-04-20 00:00:00,2017-10-25 00:00:00,10.0,1,137,0.4927,-0.2562,7.9588,-0.3653,2.6428,0.6,0.03,-0.57
NAVI,11.79,NAVI180420C00012500,call,2018-04-20 00:00:00,2017-10-25 00:00:00,12.5,17,435,0.3463,0.4535,13.9355,-0.3214,3.2529,0.75,0.75,0.02999999999999936
NAVI,11.79,NAVI180420P00012500,put,2018-04-20 00:00:00,2017-10-25 00:00:00,12.5,0,95,0.4245,-0.5183,11.4356,-0.3869,3.2718,1.48,0.04,-1.44
NAVI,11.79,NAVI180420C00015000,call,2018-04-20 00:00:00,2017-10-25 00:00:00,15.0,5,496,0.3377,0.1837,9.5864,-0.2095,2.182,0.2,0.03,-0.17
NAVI,11.79,NAVI180420P00015000,put,2018-04-20 00:00:00,2017-10-25 00:00:00,15.0,0,4,0.4424,-0.7336,9.0425,-0.3286,2.6964,3.7,1.85,-1.85
NAVI,11.79,NAVI180420C00017500,call,2018-04-20 00:00:00,2017-10-25 00:00:00,17.5,0,61,0.4906,0.1631,6.1172,-0.2814,2.0226,0.2,0.04,-0.16
NAVI,11.79,NAVI180420P00017500,put,2018-04-20 00:00:00,2017-10-25 00:00:00,17.5,0,2,0.5422,-0.8035,6.2232,-0.3377,2.2741,5.96,4.54,-1.42
NAVI,11.79,NAVI180420C00020000,call,2018-04-20 00:00:00,2017-10-25 00:00:00,20.0,0,0,0.5657,0.1268,4.4774,-0.2737,1.7072,0.25,0.0,-0.25
NAVI,11.79,NAVI180420P00020000,put,2018-04-20 00:00:00,2017-10-25 00:00:00,20.0,0,0,0.6514,-0.8253,4.8154,-0.3765,2.1141,8.6,6.54,-1.879999999999999
NAVI,11.79,NAVI180420C00022500,call,2018-04-20 00:00:00,2017-10-25 00:00:00,22.5,0,0,0.6495,0.115,3.6409,-0.2932,1.5938,0.25,0.15,-0.1
NAVI,11.79,NAVI180420P00022500,put,2018-04-20 00:00:00,2017-10-25 00:00:00,22.5,0,0,0.6893,-0.8652,3.8332,-0.3323,1.7809,11.0,8.9,-1.7799999999999994
NAVI,11.79,NAVI180420C00025000,call,2018-04-20 00:00:00,2017-10-25 00:00:00,25.0,0,0,0.7212,0.1069,3.1111,-0.3088,1.5122,0.25,0.0,-0.25
NAVI,11.79,NAVI180420P00025000,put,2018-04-20 00:00:00,2017-10-25 00:00:00,25.0,0,0,0.7648,-0.8734,3.3072,-0.3521,1.7049,13.5,11.86,-1.6400000000000006
NAVI,11.95,NAVI180420C00002500,call,2018-04-20 00:00:00,2017-10-26 00:00:00,2.5,0,0,1.4923,0.9788,0.4113,-0.1806,0.4226,9.6,10.6,1.1799999999999997
NAVI,11.95,NAVI180420P00002500,put,2018-04-20 00:00:00,2017-10-26 00:00:00,2.5,0,0,1.371,-0.017,0.3702,-0.1359,0.3495,0.1,0.0,-0.1
NAVI,11.95,NAVI180420C00005000,call,2018-04-20 00:00:00,2017-10-26 00:00:00,5.0,0,0,0.8614,0.9606,1.1907,-0.1758,0.7062,7.1,8.1,1.1799999999999997
NAVI,11.95,NAVI180420P00005000,put,2018-04-20 00:00:00,2017-10-26 00:00:00,5.0,0,0,1.0456,-0.0588,1.3518,-0.2884,0.9733,0.3,0.0,-0.3
NAVI,11.95,NAVI180420C00007500,call,2018-04-20 00:00:00,2017-10-26 00:00:00,7.5,0,0,0.5062,0.9338,3.063,-0.158,1.0676,4.6,5.9,1.3000000000000007
NAVI,11.95,NAVI180420P00007500,put,2018-04-20 00:00:00,2017-10-26 00:00:00,7.5,0,34,0.5959,-0.0908,3.3069,-0.2288,1.3568,0.2,0.05,-0.15000000000000002
NAVI,11.95,NAVI180420C00010000,call,2018-04-20 00:00:00,2017-10-26 00:00:00,10.0,2,34,0.3858,0.7892,9.0247,-0.2675,2.3971,2.4,3.15,0.879999999999999
NAVI,11.95,NAVI180420P00010000,put,2018-04-20 00:00:00,2017-10-26 00:00:00,10.0,0,138,0.4709,-0.2382,7.9235,-0.3413,2.5693,0.6,0.03,-0.57
NAVI,11.95,NAVI180420C00012500,call,2018-04-20 00:00:00,2017-10-26 00:00:00,12.5,0,450,0.34,0.4731,14.1088,-0.3223,3.3029,0.75,0.75,0.02999999999999936
NAVI,11.95,NAVI180420P00012500,put,2018-04-20 00:00:00,2017-10-26 00:00:00,12.5,0,95,0.4201,-0.5017,11.4443,-0.3898,3.3104,1.48,0.04,-1.44
NAVI,11.95,NAVI180420C00015000,call,2018-04-20 00:00:00,2017-10-26 00:00:00,15.0,4,501,0.3469,0.2067,9.9161,-0.235,2.3689,0.25,0.03,-0.22
NAVI,11.95,NAVI180420P00015000,put,2018-04-20 00:00:00,2017-10-26 00:00:00,15.0,0,4,0.4494,-0.7152,9.1018,-0.3512,2.8163,3.6,1.85,-1.75
NAVI,11.95,NAVI180420C00017500,call,2018-04-20 00:00:00,2017-10-26 00:00:00,17.5,0,61,0.4791,0.1644,6.2284,-0.2808,2.0548,0.2,0.04,-0.16
NAVI,11.95,NAVI180420P00017500,put,2018-04-20 00:00:00,2017-10-26 00:00:00,17.5,0,2,0.5123,-0.8135,6.3095,-0.3133,2.2257,5.9,4.54,-1.3600000000000003
NAVI,11.95,NAVI180420C00020000,call,2018-04-20 00:00:00,2017-10-26 00:00:00,20.0,0,0,0.5554,0.1273,4.5231,-0.2738,1.7298,0.25,0.0,-0.25
NAVI,11.95,NAVI180420P00020000,put,2018-04-20 00:00:00,2017-10-26 00:00:00,20.0,0,0,0.6208,-0.8355,4.8084,-0.35,2.0555,8.4,6.54,-1.6799999999999997
NAVI,11.95,NAVI180420C00022500,call,2018-04-20 00:00:00,2017-10-26 00:00:00,22.5,0,0,0.6397,0.1151,3.6596,-0.2937,1.612,0.25,0.15,-0.1
NAVI,11.95,NAVI180420P00022500,put,2018-04-20 00:00:00,2017-10-26 00:00:00,22.5,0,0,0.7111,-0.849,3.9687,-0.3781,1.9431,10.9,8.9,-1.6799999999999997
NAVI,11.95,NAVI180420C00025000,call,2018-04-20 00:00:00,2017-10-26 00:00:00,25.0,0,0,0.7431,0.121,3.2625,-0.3532,1.6693,0.3,0.0,-0.3
NAVI,11.95,NAVI180420P00025000,put,2018-04-20 00:00:00,2017-10-26 00:00:00,25.0,0,0,0.7885,-0.8582,3.4317,-0.4012,1.8632,13.4,11.86,-1.540000000000001
NAVI,11.85,NAVI180420C00002500,call,2018-04-20 00:00:00,2017-10-27 00:00:00,2.5,0,0,1.4915,0.9785,0.4202,-0.1812,0.4219,9.5,10.6,1.2799999999999994
NAVI,11.85,NAVI180420P00002500,put,2018-04-20 00:00:00,2017-10-27 00:00:00,2.5,0,0,1.3702,-0.0172,0.3785,-0.1365,0.3491,0.1,0.0,-0.1
NAVI,11.85,NAVI180420C00005000,call,2018-04-20 00:00:00,2017-10-27 00:00:00,5.0,0,0,0.8583,0.96,1.2227,-0.1763,0.7065,7.0,8.1,1.2799999999999994
NAVI,11.85,NAVI180420P00005000,put,2018-04-20 00:00:00,2017-10-27 00:00:00,5.0,0,0,1.2291,-0.0748,1.401,-0.4062,1.1592,0.5,0.0,-0.5
NAVI,11.85,NAVI180420C00007500,call,2018-04-20 00:00:00,2017-10-27 00:00:00,7.5,0,0,0.5016,0.9324,3.1747,-0.1582,1.0721,4.5,5.9,1.4000000000000004
NAVI,11.85,NAVI180420P00007500,put,2018-04-20 00:00:00,2017-10-27 00:00:00,7.5,0,34,0.5907,-0.0924,3.4179,-0.2285,1.3592,0.2,0.05,-0.15000000000000002
NAVI,11.85,NAVI180420C00010000,call,2018-04-20 00:00:00,2017-10-27 00:00:00,10.0,0,32,0.4187,0.7687,8.8671,-0.3036,2.4991,2.4,3.15,0.879999999999999
NAVI,11.85,NAVI180420P00010000,put,2018-04-20 00:00:00,2017-10-27 00:00:00,10.0,0,138,0.4628,-0.2439,8.2593,-0.3379,2.5733,0.6,0.03,-0.57
NAVI,11.85,NAVI180420C00012500,call,2018-04-20 00:00:00,2017-10-27 00:00:00,12.5,0,450,0.3706,0.4701,13.083,-0.3488,3.264,0.75,0.75,0.02999999999999936
NAVI,11.85,NAVI180420P00012500,put,2018-04-20 00:00:00,2017-10-27 00:00:00,12.5,5,95,0.421,-0.5133,11.5416,-0.3882,3.2715,1.69,0.04,-1.65
NAVI,11.85,NAVI180420C00015000,call,2018-04-20 00:00:00,2017-10-27 00:00:00,15.0,10,501,0.3345,0.185,9.7231,-0.2107,2.1898,0.21,0.03,-0.18
NAVI,11.85,NAVI180420P00015000,put,2018-04-20 00:00:00,2017-10-27 00:00:00,15.0,0,4,0.4608,-0.7175,8.9411,-0.3569,2.7737,3.7,1.85,-1.85
NAVI,11.85,NAVI180420C00017500,call,2018-04-20 00:00:00,2017-10-27 00:00:00,17.5,0,61,0.4885,0.1635,6.1576,-0.2837,2.0249,0.2,0.04,-0.16
NAVI,11.85,NAVI180420P00017500,put,2018-04-20 00:00:00,2017-10-27 00:00:00,17.5,0,2,0.5221,-0.8144,6.2427,-0.3167,2.1943,5.96,4.54,-1.42
NAVI,11.85,NAVI180420C00020000,call,2018-04-20 00:00:00,2017-10-27 00:00:00,20.0,0,0,0.5925,0.1428,4.6405,-0.3143,1.851,0.3,0.0,-0.3
NAVI,11.85,NAVI180420P00020000,put,2018-04-20 00:00:00,2017-10-27 00:00:00,20.0,0,0,0.6306,-0.8359,4.7809,-0.3531,2.0295,8.5,6.54,-1.7799999999999994
NAVI,11.85,NAVI180420C00022500,call,2018-04-20 00:00:00,2017-10-27 00:00:00,22.5,0,0,0.6489,0.1151,3.6481,-0.2962,1.5936,0.25,0.15,-0.1
NAVI,11.85,NAVI180420P00022500,put,2018-04-20 00:00:00,2017-10-27 00:00:00,22.5,0,0,0.6653,-0.8768,3.7336,-0.3033,1.6721,10.9,8.9,-1.6799999999999997
NAVI,11.85,NAVI180420C00025000,call,2018-04-20 00:00:00,2017-10-27 00:00:00,25.0,0,0,0.6861,0.0915,2.9206,-0.265,1.3489,0.2,0.0,-0.2
NAVI,11.85,NAVI180420P00025000,put,2018-04-20 00:00:00,2017-10-27 00:00:00,25.0,0,0,0.7402,-0.8845,3.2051,-0.3215,1.5972,13.4,11.86,-1.540000000000001
NAVI,11.83,NAVI180420C00002500,call,2018-04-20 00:00:00,2017-10-30 00:00:00,2.5,0,0,1.2756,0.9866,0.3319,-0.1051,0.2792,9.4,10.6,1.379999999999999
NAVI,11.83,NAVI180420P00002500,put,2018-04-20 00:00:00,2017-10-30 00:00:00,2.5,0,0,1.3809,-0.0172,0.3801,-0.1387,0.3461,0.1,0.0,-0.1
NAVI,11.83,NAVI180420C00005000,call,2018-04-20 00:00:00,2017-10-30 00:00:00,5.0,0,0,0.7275,0.976,0.9574,-0.1003,0.4593,6.9,8.1,1.379999999999999
NAVI,11.83,NAVI180420P00005000,put,2018-04-20 00:00:00,2017-10-30 00:00:00,5.0,0,0,0.9966,-0.0545,1.3648,-0.2593,0.897,0.25,0.0,-0.25
NAVI,11.83,NAVI180420C00007500,call,2018-04-20 00:00:00,2017-10-30 00:00:00,7.5,0,0,0.523,0.9268,3.2725,-0.176,1.1287,4.5,5.9,1.4000000000000004
NAVI,11.83,NAVI180420P00007500,put,2018-04-20 00:00:00,2017-10-30 00:00:00,7.5,0,34,0.5943,-0.0928,3.4409,-0.2321,1.3486,0.2,0.05,-0.15000000000000002
