Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit,calliv,putiv,meaniv,callvol,putvol,calloi,putoi
NAVI,14.63,NAVI171020P00022500,put,2017-10-20 00:00:00,2017-06-01 00:00:00,141,22.5,0,0,0.5718,-0.8487,4.5108,-0.4183,2.1326,8.2,8.0,-0.13,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020C00022500,call,2017-10-20 00:00:00,2017-06-01 00:00:00,141,22.5,0,0,0.4599,0.087,3.7853,-0.2355,1.4392,0.15,0.0,-0.15,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020P00020000,put,2017-10-20 00:00:00,2017-06-01 00:00:00,141,20.0,0,0,0.5049,-0.7985,6.1251,-0.4458,2.5568,5.8,5.6,-0.2,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020C00020000,call,2017-10-20 00:00:00,2017-06-01 00:00:00,141,20.0,0,22,0.3651,0.1038,5.4318,-0.2132,1.6395,0.15,0.15,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020P00017500,put,2017-10-20 00:00:00,2017-06-01 00:00:00,141,17.5,0,0,0.4313,-0.7021,8.8366,-0.4726,3.1513,3.5,3.3,-0.2,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020C00017500,call,2017-10-20 00:00:00,2017-06-01 00:00:00,141,17.5,0,190,0.3308,0.2225,9.9077,-0.3199,2.71,0.3,0.3,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020P00015000,put,2017-10-20 00:00:00,2017-06-01 00:00:00,141,15.0,0,804,0.3863,-0.492,11.3543,-0.4909,3.6268,1.6,1.65,0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020C00015000,call,2017-10-20 00:00:00,2017-06-01 00:00:00,141,15.0,0,454,0.3466,0.4985,12.6597,-0.4501,3.6275,0.9,0.9,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119P00022500,put,2018-01-19 00:00:00,2017-06-01 00:00:00,232,22.5,0,43,0.4847,-0.8203,4.6363,-0.3055,3.0572,6.4,8.1,1.7,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170721C00002500,call,2017-07-21 00:00:00,2017-06-01 00:00:00,50,2.5,0,0,3.1204,0.9825,0.2562,-0.7328,0.2344,12.3,11.8,-0.37,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119P00012500,put,2018-01-19 00:00:00,2017-06-01 00:00:00,232,12.5,33,5513,0.4268,-0.262,6.5418,-0.3461,3.7981,0.9,0.94,0.04,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616P00030000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,30.0,0,0,2.4433,-0.8854,2.6728,-4.6588,0.5742,15.7,15.2,-0.13,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616C00030000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,30.0,0,0,1.709,0.0287,1.2954,-1.1096,0.1947,0.05,0.0,-0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616P00025000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,25.0,0,0,2.0004,-0.8683,3.598,-4.2055,0.6328,10.7,10.5,-0.13,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616C00025000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,25.0,0,0,1.3535,0.0347,1.9123,-1.0274,0.2276,0.05,0.0,-0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616P00022500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,22.5,0,0,1.7277,-0.854,4.4691,-3.897,0.6789,8.2,7.7,-0.13,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616C00022500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,22.5,0,0,1.1368,0.0398,2.5481,-0.9658,0.2547,0.05,0.0,-0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616P00020000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,20.0,0,0,1.0872,-0.9046,5.2589,-1.8097,0.5027,5.5,5.4,0.07,0.3919,0.3989,0.3954,11,91,17867,35074
