Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit,calliv,putiv,meaniv,callvol,putvol,calloi,putoi
BAC,22.63,BAC170915P00030000,put,2017-09-15 00:00:00,2017-06-01 00:00:00,106,30.0,0,379,0.3233,-0.9366,3.1539,-0.2116,1.5164,7.25,7.8,0.55,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915C00030000,call,2017-09-15 00:00:00,2017-06-01 00:00:00,106,30.0,0,4055,0.2594,0.0261,1.9145,-0.0908,0.7386,0.03,0.03,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915C00034000,call,2017-09-15 00:00:00,2017-06-01 00:00:00,106,34.0,0,0,0.3052,0.0085,0.6182,-0.0405,0.2806,0.01,0.0,-0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00016000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,16.0,3500,191,0.3225,-0.0451,1.9108,-0.1387,1.4613,0.09,0.1,0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00017000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,17.0,0,129,0.3472,0.9089,3.0656,-0.2694,2.524,5.5,5.5,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00017000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,17.0,7413,1539,0.303,-0.0673,2.7917,-0.1786,2.0056,0.15,0.16,0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00027000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,27.0,9245,12390,0.2289,0.1472,6.5337,-0.2422,3.5458,0.24,0.19,-0.05,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00026000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,26.0,3,769,0.2334,-0.7844,8.1412,-0.2965,4.5059,3.75,4.06,0.31,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00026000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,26.0,6,17591,0.2312,0.2129,8.1608,-0.309,4.4732,0.38,0.32,-0.06,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00025000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,25.0,42,4461,0.2359,-0.703,9.5272,-0.3591,5.3299,2.94,3.15,0.21,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00025000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,25.0,263,46253,0.2361,0.2972,9.5224,-0.3767,5.3314,0.6,0.5,-0.1,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00024000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,24.0,44,5564,0.2382,-0.6081,10.4744,-0.406,5.916,2.27,2.45,0.18,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00024000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,24.0,151,6154,0.2419,0.3945,10.3313,-0.4297,5.9269,0.91,0.79,-0.12,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00023000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,23.0,76,11684,0.2413,-0.5038,10.7351,-0.4296,6.1428,1.67,1.81,0.14,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00023000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,23.0,223,4539,0.2468,0.4977,10.499,-0.4553,6.1429,1.29,1.16,-0.13,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00022000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,22.0,8116,9413,0.2489,-0.3981,10.0673,-0.4306,5.9416,1.2,1.3,0.1,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00022000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,22.0,905,2747,0.2547,0.6011,9.8425,-0.456,5.9447,1.8,1.61,-0.19,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00021000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,21.0,13,8022,0.2565,-0.3008,8.8121,-0.4016,5.3602,0.83,0.9,0.07,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00021000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,21.0,77,785,0.2706,0.693,8.4308,-0.4421,5.4094,2.37,2.36,-0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00020000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,20.0,9164,5542,0.2684,-0.2194,7.1534,-0.3578,4.5526,0.57,0.6,0.03,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00020000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,20.0,0,1329,0.2743,0.7768,7.068,-0.3829,4.5972,3.1,2.91,-0.19,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00019000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,19.0,3528,18345,0.2777,-0.1524,5.5124,-0.2955,3.6291,0.37,0.41,0.04,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00019000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,19.0,0,158,0.2985,0.8335,5.4325,-0.3497,3.845,4.1,3.7,-0.4,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00018000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,18.0,3561,4480,0.2905,-0.1033,4.0184,-0.2361,2.7678,0.24,0.26,0.02,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00018000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,18.0,0,424,0.3271,0.8739,4.1125,-0.3188,3.1897,4.6,4.58,-0.02,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00028000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,28.0,100,1378,0.2302,0.1014,5.0006,-0.1873,2.7291,0.15,0.12,-0.03,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915P00029000,put,2017-09-15 00:00:00,2017-06-01 00:00:00,106,29.0,0,302,0.3206,-0.9107,4.1303,-0.2793,1.9694,6.15,6.75,0.62,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00025000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,25.0,5,2773,0.2413,-0.6792,8.9223,-0.3519,5.9514,3.1,3.3,0.2,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00026000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,26.0,0,617,0.2558,-0.7381,7.6559,-0.3372,5.4123,3.95,4.1,0.15,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623P00017000,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,17.0,0,0,0.5142,-0.0099,0.9239,-0.1712,0.1466,0.01,0.0,-0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623C00017500,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,17.5,0,0,0.642,0.9565,2.5882,-0.7597,0.5128,5.2,4.7,-0.47,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623P00017500,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,17.5,0,0,0.5524,-0.0247,1.8865,-0.4034,0.3216,0.03,0.0,-0.03,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623C00018000,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,18.0,0,0,0.5836,0.9526,3.0492,-0.7402,0.5492,4.7,4.2,-0.47,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623P00018000,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,18.0,0,0,0.5005,-0.0271,2.2463,-0.3943,0.3469,0.03,0.0,-0.03,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623C00018500,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,18.5,0,0,0.5264,0.9479,3.6424,-0.72,0.5917,4.05,4.05,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623P00018500,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,18.5,0,0,0.4738,-0.0366,3.0429,-0.4786,0.4449,0.04,0.0,-0.04,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623C00019000,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,19.0,1,13,0.4696,0.9425,4.4195,-0.6958,0.6404,3.45,3.5,0.05,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623C00017000,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,17.0,0,0,0.7011,0.9599,2.219,-0.7762,0.4801,5.7,6.72,1.02,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623P00019000,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,19.0,0,0,0.3723,-0.025,2.8236,-0.2742,0.3244,0.02,0.0,-0.02,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623P00019500,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,19.5,0,105,0.325,-0.0282,3.5818,-0.265,0.3592,0.02,0.03,0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623C00020000,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,20.0,0,22,0.37,0.9203,7.2107,-0.705,0.8234,2.27,2.27,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623P00020000,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,20.0,0,179,0.2998,-0.043,5.4812,-0.345,0.5072,0.03,0.05,0.02,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623C00020500,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,20.5,0,0,0.3431,0.8883,9.9743,-0.8361,1.0561,2.24,1.76,-0.48,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623P00020500,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,20.5,0,242,0.2806,-0.0705,8.6643,-0.4774,0.7502,0.05,0.04,-0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623C00021000,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,21.0,4,29,0.2979,0.8556,13.7329,-0.8672,1.2626,1.65,1.37,-0.28,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623P00021000,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,21.0,20,493,0.267,-0.1199,13.4773,-0.6723,1.1106,0.09,0.1,0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170623C00021500,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,21.5,5,80,0.272,0.789,19.1295,-1.0041,1.6056,1.23,0.92,-0.31,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
