Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataData,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
AAPL,150.05,AAPL180119P00245000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,245.0,0,0,0.5494,-0.8671,0.3807,-3.3888,22.0648,102.63,102.63,245.0
AAPL,150.05,AAPL180119C00250000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,250.0,10,1168,0.3246,0.0146,0.1108,-0.3615,3.7942,0.08,0.08,-250.0
AAPL,150.05,AAPL180119P00250000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,250.0,0,0,0.5411,-0.883,0.3536,-3.0327,20.1834,102.4,102.4,249.99999999999997
AAPL,150.05,AAPL180119C00255000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,255.0,0,933,0.3351,0.0142,0.1049,-0.3646,3.707,0.06,0.06,-255.0
AAPL,150.05,AAPL180119P00255000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,255.0,0,0,0.58,-0.8717,0.3519,-3.4879,21.5304,107.9,107.9,254.99999999999997
AAPL,150.05,AAPL180119C00260000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,260.0,0,1389,0.3426,0.0131,0.096,-0.3486,3.4681,0.02,0.02,-260.0
AAPL,150.05,AAPL180119P00260000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,260.0,0,10,0.5946,-0.8737,0.3394,-3.5347,21.29,104.15,104.15,260.0
AAPL,150.05,AAPL180119C00265000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,265.0,0,383,0.3495,0.0121,0.0878,-0.3321,3.2383,0.06,0.06,-265.0
AAPL,150.05,AAPL180119P00265000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,265.0,0,0,0.6089,-0.8757,0.328,-3.5797,21.0645,117.9,117.9,265.0
AAPL,150.05,AAPL180119C00270000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,270.0,0,240,0.356,0.0112,0.0803,-0.3151,3.0165,0.13,0.13,-270.0
AAPL,150.05,AAPL180119P00270000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,270.0,0,0,0.5926,-0.893,0.3029,-3.1055,18.9339,122.3,122.3,270.0
AAPL,150.05,AAPL180119C00275000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,275.0,0,513,0.4147,0.0234,0.1298,-0.6906,5.677,0.34,0.34,-275.0
AAPL,150.05,AAPL180119P00275000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,275.0,0,0,0.6363,-0.8791,0.3077,-3.665,20.6536,127.9,127.9,275.0
AAPL,150.05,AAPL180119C00280000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,280.0,0,1007,0.4229,0.0224,0.1227,-0.6791,5.4751,0.01,0.01,-280.0
AAPL,150.05,AAPL180119P00280000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,280.0,0,45,0.6495,-0.8807,0.2987,-3.7055,20.4658,130.45,130.45,280.0
AAPL,150.05,AAPL180119C00285000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,285.0,0,20,0.4345,0.0225,0.1199,-0.7007,5.4978,0.04,0.04,-285.0
AAPL,150.05,AAPL180119P00285000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,285.0,0,0,0.66,-0.8833,0.2893,-3.7016,20.1412,137.85,137.85,285.0
AAPL,150.05,AAPL180119C00290000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,290.0,11,0,0.4109,0.014,0.0844,-0.4408,3.6583,0.02,0.02,-290.0
AAPL,150.05,AAPL180119P00290000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,290.0,0,20,0.6725,-0.8847,0.2816,-3.7393,19.9741,139.25,139.25,290.0
AAPL,150.05,AAPL180119C00295000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,295.0,20,110,0.5564,0.0569,0.1999,-1.9141,11.7333,0.02,0.02,-295.0
AAPL,150.05,AAPL180119P00295000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,295.0,0,0,0.6873,-0.8848,0.2753,-3.8199,19.9624,147.9,147.9,295.0
AAPL,150.05,AAPL180119C00300000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,300.0,0,150,0.4285,0.0135,0.0786,-0.4461,3.5508,0.01,0.01,-300.0
AAPL,150.05,AAPL180119P00300000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,300.0,50,90,0.6994,-0.886,0.2686,-3.8559,19.8119,151.35,151.35,300.0
AAPL,150.05,AAPL180119C00305000,call,2018-01-19 00:00:00,2017-08-01 00:00:00,305.0,11,1,0.4678,0.0201,0.1012,-0.6848,4.993,0.02,0.02,-305.0
AAPL,150.05,AAPL180119P00305000,put,2018-01-19 00:00:00,2017-08-01 00:00:00,305.0,0,61,0.7112,-0.8871,0.2622,-3.8909,19.6691,153.75,153.75,305.0
AAPL,150.05,AAPL170818C00002500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,2.5,0,42,18.5257,0.9987,0.0007,-7.2966,0.1339,150.65,150.65,-2.5
AAPL,150.05,AAPL170818P00002500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,2.5,0,22,9.4605,-0.0012,0.0013,-3.686,0.1324,0.22,0.22,2.5
AAPL,150.05,AAPL170818C00005000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,5.0,0,40,12.1632,0.9955,0.0034,-15.4007,0.4303,144.25,144.25,-5.0
AAPL,150.05,AAPL170818P00005000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,5.0,0,0,19.278,-0.0019,0.001,-11.004,0.1941,4.2,4.2,4.999999999999999
AAPL,150.05,AAPL170818C00007500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,7.5,0,20,10.0525,0.9932,0.0059,-18.2734,0.6177,143.3,143.3,-7.5
AAPL,150.05,AAPL170818P00007500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,7.5,0,0,13.8096,-0.0063,0.004,-23.3218,0.5741,4.2,4.2,7.499999999999999
AAPL,150.05,AAPL170818C00010000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,10.0,0,0,8.7949,0.9913,0.0083,-19.8689,0.7677,141.9,141.9,-10.0
AAPL,150.05,AAPL170818P00010000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,10.0,0,0,11.5997,-0.0098,0.007,-28.9532,0.8485,4.2,4.2,10.0
AAPL,150.05,AAPL170818C00012500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,12.5,0,0,7.7416,0.9899,0.0107,-19.8124,0.8695,139.25,139.25,-12.5
AAPL,150.05,AAPL170818P00012500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,12.5,0,0,10.2255,-0.0129,0.01,-32.356,1.0756,4.2,4.2,12.5
AAPL,150.05,AAPL170818C00015000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,15.0,0,20,7.2849,0.9878,0.0134,-21.9807,1.0252,135.8,135.8,-15.0
AAPL,150.05,AAPL170818P00015000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,15.0,0,0,9.2394,-0.0157,0.0132,-34.655,1.275,4.2,4.2,15.0
AAPL,150.05,AAPL170818C00017500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,17.5,0,20,6.6472,0.9866,0.0159,-21.7235,1.1103,133.25,133.25,-17.5
AAPL,150.05,AAPL170818P00017500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,17.5,0,0,8.4419,-0.0183,0.0164,-36.079,1.4528,4.15,4.15,17.5
AAPL,150.05,AAPL170818C00020000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,20.0,0,0,6.1554,0.9854,0.0185,-21.674,1.1962,131.8,131.8,-20.0
AAPL,150.05,AAPL170818P00020000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,20.0,0,1,7.8568,-0.0209,0.0197,-37.5386,1.6241,4.2,4.2,20.0
AAPL,150.05,AAPL170818C00022500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,22.5,0,0,5.7728,0.9841,0.0213,-21.9401,1.291,129.3,129.3,-22.5
AAPL,150.05,AAPL170818P00022500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,22.5,0,1,7.337,-0.0233,0.0232,-38.4768,1.7827,4.2,4.2,22.5
AAPL,150.05,AAPL170818C00025000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,25.0,0,0,5.4386,0.9827,0.0243,-22.1399,1.3827,126.8,126.8,-25.000000000000014
AAPL,150.05,AAPL170818P00025000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,25.0,0,0,6.8905,-0.0257,0.0268,-39.2023,1.934,4.2,4.2,25.0
AAPL,150.05,AAPL170818C00030000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,30.0,0,0,4.8761,0.9801,0.0305,-22.3955,1.5598,121.8,121.8,-30.000000000000014
AAPL,150.05,AAPL170818P00030000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,30.0,0,0,6.1529,-0.0303,0.0344,-40.2051,2.2212,4.2,4.2,30.000000000000004
AAPL,150.05,AAPL170818C00035000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,35.0,0,20,4.4712,0.9768,0.038,-23.4206,1.7788,114.85,114.85,-35.0
AAPL,150.05,AAPL170818P00035000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,35.0,0,0,5.5583,-0.0349,0.0428,-40.7929,2.4948,4.2,4.2,35.0
AAPL,150.05,AAPL170818C00040000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,40.0,0,4,4.1001,0.9736,0.0461,-23.9009,1.9794,110.8,110.8,-40.000000000000014
AAPL,150.05,AAPL170818P00040000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,40.0,0,0,5.0612,-0.0395,0.052,-41.099,2.7605,4.2,4.2,40.0
AAPL,150.05,AAPL170818C00045000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,45.0,0,20,3.7542,0.9707,0.0548,-23.8574,2.1575,105.85,105.85,-45.0
AAPL,150.05,AAPL170818P00045000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,45.0,0,0,4.6344,-0.0442,0.0622,-41.2005,3.0222,4.2,4.2,45.0
AAPL,150.05,AAPL170818C00050000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,50.0,0,554,3.4055,0.9688,0.0638,-22.8464,2.2772,100.8,100.8,-50.000000000000014
AAPL,150.05,AAPL170818P00050000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,50.0,0,0,4.2605,-0.0489,0.0735,-41.1438,3.2829,4.2,4.2,50.0
AAPL,150.05,AAPL170818C00055000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,55.0,0,0,3.094,0.9669,0.0736,-21.7763,2.3885,96.75,96.75,-55.0
AAPL,150.05,AAPL170818P00055000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,55.0,0,0,3.9278,-0.0539,0.0861,-40.9586,3.545,4.2,4.2,55.0
AAPL,150.05,AAPL170818C00060000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,60.0,0,0,2.9277,0.9614,0.0883,-23.3889,2.7111,91.95,91.95,-59.999999999999986
AAPL,150.05,AAPL170818P00060000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,60.0,0,0,3.6279,-0.0591,0.1002,-40.6663,3.8107,4.2,4.2,60.0
AAPL,150.05,AAPL170818C00065000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,65.0,0,0,2.7011,0.9579,0.1027,-23.1452,2.9075,86.95,86.95,-64.99999999999999
AAPL,150.05,AAPL170818P00065000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,65.0,0,0,3.3546,-0.0645,0.1161,-40.2813,4.0821,4.2,4.2,65.0
AAPL,150.05,AAPL170818C00070000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,70.0,0,20,2.492,0.9542,0.1191,-22.8631,3.1125,81.95,81.95,-69.99999999999999
AAPL,150.05,AAPL170818P00070000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,70.0,0,0,3.1034,-0.0703,0.1341,-39.809,4.361,4.2,4.2,70.0
AAPL,150.05,AAPL170818C00075000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,75.0,0,21,2.3419,0.9479,0.1405,-23.8041,3.4482,74.75,74.75,-75.0
AAPL,150.05,AAPL170818P00075000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,75.0,0,3,2.8271,-0.0746,0.1541,-37.9754,4.5668,0.02,0.02,75.0
AAPL,150.05,AAPL170818C00080000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,80.0,0,80,2.1842,0.9418,0.1644,-24.2363,3.764,70.95,70.95,-79.99999999999999
AAPL,150.05,AAPL170818P00080000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,80.0,0,562,1.1261,-0.0034,0.0278,-1.0866,0.3281,0.02,0.02,80.0
AAPL,150.05,AAPL170818C00085000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,85.0,0,84,2.0088,0.9368,0.1908,-23.8021,4.0186,70.2,70.2,-84.99999999999999
AAPL,150.05,AAPL170818P00085000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,85.0,0,260,1.0254,-0.0037,0.0331,-1.0744,0.3563,0.04,0.04,85.0
AAPL,150.05,AAPL170818C00090000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,90.0,0,25,1.843,0.9312,0.2221,-23.3246,4.2916,60.95,60.95,-89.99999999999999
AAPL,150.05,AAPL170818P00090000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,90.0,0,3311,0.8087,-0.0013,0.0161,-0.3241,0.1363,0.01,0.01,90.0
AAPL,150.05,AAPL170818C00095000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,95.0,0,2,1.6854,0.9249,0.2596,-22.7981,4.5863,55.49,55.49,-95.0
AAPL,150.05,AAPL170818P00095000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,95.0,1,3286,0.7294,-0.0014,0.0197,-0.3231,0.1506,0.01,0.01,95.0
AAPL,150.05,AAPL170818C00100000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,100.0,1,229,1.4825,0.9235,0.2995,-20.3577,4.6537,48.95,48.95,-99.99999999999999
AAPL,150.05,AAPL170818P00100000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,100.0,30,28118,0.6531,-0.0016,0.0243,-0.3189,0.166,0.01,0.01,100.0
AAPL,150.05,AAPL170818C00105000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,105.0,0,38,1.3903,0.91,0.3609,-21.5761,5.2598,44.55,44.55,-105.00000000000001
AAPL,150.05,AAPL170818P00105000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,105.0,21,8163,0.621,-0.0031,0.0475,-0.5648,0.3093,0.01,0.01,105.0
AAPL,150.05,AAPL170818C00110000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,110.0,0,111,1.2509,0.9007,0.431,-20.8653,5.652,43.33,43.33,-109.99999999999999
AAPL,150.05,AAPL170818P00110000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,110.0,187,7092,0.5714,-0.0049,0.0772,-0.7768,0.4624,0.01,0.01,110.0
AAPL,150.05,AAPL170818C00115000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,115.0,0,240,1.1076,0.8912,0.5201,-19.7432,6.0384,38.65,38.65,-115.0
AAPL,150.05,AAPL170818P00115000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,115.0,183,10671,0.5417,-0.0098,0.1487,-1.3451,0.8447,0.04,0.04,115.0
AAPL,150.05,AAPL170818C00120000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,120.0,65,376,0.7168,0.9361,0.539,-8.6165,4.0501,29.82,29.82,-120.0
AAPL,150.05,AAPL170818P00120000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,120.0,403,12090,0.4744,-0.0127,0.2134,-1.4798,1.0612,0.07,0.07,120.0
AAPL,150.05,AAPL170818C00125000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,125.0,44,11171,0.5767,0.9371,0.6619,-6.8689,4.0015,24.6,24.6,-125.0
AAPL,150.05,AAPL170818P00125000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,125.0,631,14793,0.4128,-0.018,0.3316,-1.7415,1.4353,0.1,0.1,125.0
AAPL,150.05,AAPL170818C00129000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,129.0,0,1,0.5189,0.9203,0.8824,-7.4078,4.8,24.75,24.75,-129.0
AAPL,150.05,AAPL170818P00129000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,129.0,74,321,0.4303,-0.0469,0.7035,-4.0133,3.1736,0.17,0.17,129.0
AAPL,150.05,AAPL170818C00130000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,130.0,71,2450,0.4662,0.9302,0.8875,-6.0312,4.3375,19.94,19.94,-130.0
AAPL,150.05,AAPL170818P00130000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,130.0,961,22117,0.3657,-0.0316,0.5991,-2.4683,2.2969,0.13,0.13,130.0
AAPL,150.05,AAPL170818C00131000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,131.0,0,1,0.4782,0.9144,1.0101,-7.2055,5.0639,19.31,19.31,-131.0
AAPL,150.05,AAPL170818P00131000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,131.0,30,1019,0.4908,-0.0908,1.0283,-7.6305,5.2909,0.21,0.21,131.0
AAPL,150.05,AAPL170818C00132000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,132.0,0,41,0.4579,0.9112,1.085,-7.0962,5.2077,17.05,17.05,-132.0
AAPL,150.05,AAPL170818P00132000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,132.0,50,461,0.3957,-0.0611,0.9437,-4.5505,3.9144,0.18,0.18,132.0
AAPL,150.05,AAPL170818C00133000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,133.0,0,26,0.4281,0.912,1.152,-6.592,5.1693,17.1,17.1,-133.0
AAPL,150.05,AAPL170818P00133000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,133.0,33,757,0.3869,-0.0684,1.0527,-4.8531,4.2697,0.25,0.25,133.0
AAPL,150.05,AAPL170818C00134000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,134.0,8,26,0.4261,0.8993,1.2784,-7.238,5.7095,15.35,15.35,-134.0
AAPL,150.05,AAPL170818P00134000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,134.0,315,236,0.3748,-0.0748,1.1645,-5.0372,4.5752,0.28,0.28,134.0
AAPL,150.05,AAPL170818C00135000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,135.0,146,2767,0.4451,0.8749,1.4295,-8.8146,6.6702,14.7,14.7,-135.0
AAPL,150.05,AAPL170818P00135000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,135.0,3111,26447,0.3661,-0.0839,1.3006,-5.3665,4.9909,0.31,0.31,135.0
AAPL,150.05,AAPL170818C00136000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,136.0,0,48,0.4006,0.8814,1.5298,-7.6537,6.4248,15.25,15.25,-136.0
AAPL,150.05,AAPL170818P00136000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,136.0,216,1720,0.358,-0.0946,1.4538,-5.7353,5.4552,0.35,0.35,136.0
AAPL,150.05,AAPL170818C00137000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,137.0,2,78,0.3717,0.8802,1.6602,-7.1554,6.4689,12.35,12.35,-137.0
AAPL,150.05,AAPL170818P00137000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,137.0,426,1442,0.3345,-0.0971,1.5858,-5.4623,5.5606,0.48,0.48,137.0
AAPL,150.05,AAPL170818C00138000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,138.0,59,22,0.3924,0.849,1.8428,-8.8317,7.5811,11.65,11.65,-138.0
AAPL,150.05,AAPL170818P00138000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,138.0,1643,435,0.3147,-0.1023,1.7512,-5.3371,5.7766,0.48,0.48,138.0
AAPL,150.05,AAPL170818C00139000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,139.0,22,348,0.3697,0.8414,2.021,-8.5973,7.8322,10.78,10.78,-139.0
AAPL,150.05,AAPL170818P00139000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,139.0,1073,719,0.3107,-0.1198,1.9856,-5.8994,6.4673,0.57,0.57,139.0
AAPL,150.05,AAPL170818C00140000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,140.0,1025,8896,0.3278,0.8455,2.2408,-7.5047,7.6995,10.5,10.5,-140.0
AAPL,150.05,AAPL170818P00140000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,140.0,6336,34348,0.2973,-0.1325,2.2269,-6.0552,6.9395,0.6,0.6,140.0
AAPL,150.05,AAPL170818C00141000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,141.0,200,55,0.3468,0.8079,2.4329,-9.1008,8.8447,8.9,8.9,-141.0
AAPL,150.05,AAPL170818P00141000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,141.0,793,746,0.2985,-0.1587,2.504,-6.8668,7.8367,0.77,0.77,141.0
AAPL,150.05,AAPL170818C00142000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,142.0,100,267,0.3386,0.786,2.6574,-9.4734,9.4336,8.1,8.1,-142.0
AAPL,150.05,AAPL170818P00142000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,142.0,2208,947,0.2975,-0.1859,2.7801,-7.5681,8.6696,0.53,0.53,142.0
AAPL,150.05,AAPL170818C00143000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,143.0,113,281,0.3083,0.7759,2.9977,-8.862,9.6882,7.35,7.35,-143.0
AAPL,150.05,AAPL170818P00143000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,143.0,1394,663,0.3352,-0.241,2.8707,-9.9247,10.0883,1.13,1.13,143.0
AAPL,150.05,AAPL170818C00144000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,144.0,108,313,0.3167,0.7383,3.1737,-9.8908,10.5377,6.92,6.92,-144.0
AAPL,150.05,AAPL170818P00144000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,144.0,1346,1261,0.2992,-0.2509,3.287,-9.0469,10.3086,1.45,1.45,144.0
AAPL,150.05,AAPL170818C00145000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,145.0,2804,20522,0.3121,0.7067,3.4057,-10.2973,11.1412,6.3,6.3,-145.0
AAPL,150.05,AAPL170818P00145000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,145.0,5487,21171,0.2964,-0.2847,3.5354,-9.5508,10.9859,1.75,1.75,145.0
AAPL,150.05,AAPL170818C00146000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,146.0,623,306,0.3005,0.6759,3.6954,-10.3557,11.6399,5.55,5.55,-146.0
AAPL,150.05,AAPL170818P00146000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,146.0,659,2273,0.3156,-0.3309,3.5476,-10.8641,11.7376,1.95,1.95,146.0
AAPL,150.05,AAPL170818C00147000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,147.0,246,739,0.299,0.6377,3.8726,-10.7417,12.1392,5.0,5.0,-147.0
AAPL,150.05,AAPL170818P00147000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,147.0,1955,1977,0.3259,-0.3711,3.5821,-11.6922,12.2367,2.5,2.5,147.0
AAPL,150.05,AAPL170818C00148000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,148.0,272,837,0.2865,0.6008,4.1631,-10.5966,12.5024,4.2,4.2,-148.0
AAPL,150.05,AAPL170818P00148000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,148.0,2751,3892,0.2918,-0.4006,4.0902,-10.7021,12.5136,2.8,2.8,148.0
AAPL,150.05,AAPL170818C00149000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,149.0,4050,3722,0.2673,0.5606,4.5561,-10.0961,12.7671,3.86,3.86,-149.0
AAPL,150.05,AAPL170818P00149000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,149.0,3266,3454,0.3351,-0.4464,3.6432,-12.5728,12.7997,3.3,3.3,149.0
AAPL,150.05,AAPL170818C00150000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,150.0,9391,39470,0.2607,0.5144,4.7235,-9.9511,12.9082,3.2,3.2,-150.0
AAPL,150.05,AAPL170818P00150000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,150.0,2004,23189,0.3124,-0.4839,3.9408,-11.8105,12.9061,3.65,3.65,150.0
AAPL,150.05,AAPL170818C00152500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,152.5,2571,3838,0.2794,0.4065,4.2885,-10.3648,12.5602,2.24,2.24,-152.5
AAPL,150.05,AAPL170818P00152500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,152.5,1047,1054,0.3559,-0.5679,3.4122,-13.2652,12.7291,5.1,5.1,152.5
AAPL,150.05,AAPL170818C00155000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,155.0,6214,46324,0.2601,0.2918,4.0763,-8.5353,11.1149,1.35,1.35,-155.0
AAPL,150.05,AAPL170818P00155000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,155.0,288,7837,0.3311,-0.6616,3.4113,-11.4641,11.8416,6.7,6.7,155.0
AAPL,150.05,AAPL170818C00157500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,157.5,2293,4517,0.2479,0.1902,3.3837,-6.4318,8.7927,0.77,0.77,-157.5
AAPL,150.05,AAPL170818P00157500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,157.5,29,270,0.3896,-0.703,2.744,-12.7656,11.206,9.0,9.0,157.5
AAPL,150.05,AAPL170818C00160000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,160.0,9598,51395,0.253,0.1257,2.5235,-4.993,6.6918,0.5,0.5,-160.0
AAPL,150.05,AAPL170818P00160000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,160.0,55,1993,0.4188,-0.7466,2.3599,-12.6833,10.3614,10.95,10.95,160.0
AAPL,150.05,AAPL170818C00162500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,162.5,785,9684,0.2624,0.0842,1.8185,-3.8704,5.0022,0.27,0.27,-162.5
AAPL,150.05,AAPL170818P00162500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,162.5,0,89,0.4458,-0.7821,2.04,-12.4167,9.5343,13.3,13.3,162.5
AAPL,150.05,AAPL170818C00165000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,165.0,3251,18290,0.2702,0.0551,1.2724,-2.8712,3.6043,0.18,0.18,-165.0
AAPL,150.05,AAPL170818P00165000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,165.0,0,783,0.5108,-0.7897,1.7438,-13.9413,9.3379,17.38,17.38,165.0
AAPL,150.05,AAPL170818C00167500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,167.5,373,893,0.3093,0.0533,1.0841,-3.2035,3.5146,0.11,0.11,-167.5
AAPL,150.05,AAPL170818P00167500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,167.5,0,111,0.5056,-0.8297,1.5479,-12.1052,8.2037,19.62,19.62,167.5
AAPL,150.05,AAPL170818C00170000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,170.0,2506,10855,0.2969,0.0278,0.6636,-1.8068,2.0653,0.09,0.09,-170.0
AAPL,150.05,AAPL170818P00170000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,170.0,0,540,0.5673,-0.8309,1.3732,-13.5322,8.1668,21.9,21.9,170.0
